NO;Tolueno;Tolueno;T4-CSF;T4-CCF;T4-F;T7;T10-R;T13;T15-R;T15-M;T20-naclo2;T21EGA;T23
1144.985986;89.57837738;89.57837738;50.72123284;57.0256558;53.84757982;30.59525733;39.60050455;21.41969047;34.9099714;56.17959041;38.1607646;7.64320008;19.59249987
1148.323323;88.30751162;88.30751162;52.14117952;57.78029848;53.59038769;32.35091851;37.3675698;23.6842484;35.36472294;57.13031605;40.02295152;6.978657169;21.26973577
1151.660661;87.03664586;87.03664586;53.54477233;57.31713451;53.33317584;34.10657969;36.30785609;25.94880633;35.81947449;58.12046923;40.83066666;6.31857231;23.0528344
1154.997998;86.66572568;86.66572568;54.70581429;56.53266682;53.31994352;35.86224088;38.290979;27.88720893;36.27422604;59.27044175;39.96621761;5.668048797;25.02531402
1158.335335;86.78465233;86.78465233;55.86685625;55.74821614;54.07037975;37.61790206;40.84025985;29.58127506;36.72897758;61.0998427;39.09090353;5.041457979;27.07086691
1161.672673;86.84357145;86.84357145;57.03190976;55.6326761;54.82083571;39.37356324;44.07855947;31.27536453;38.48713364;63.03568724;38.20791473;4.455048281;29.60794317
1165.01001;86.46682572;86.46682572;58.20777907;55.52007943;56.44409236;41.12922443;50.1972482;32.74399702;40.32165236;65.41290163;37.74659934;3.912808483;32.28865863
1168.347347;86.09008;86.09008;59.38364838;55.90875742;59.16267354;42.88488561;57.26865424;34.13711157;42.15614182;68.1080304;37.39868771;3.430928352;35.66241345
1171.684685;84.24489602;84.24489602;60.65043432;58.30290831;61.88127444;44.64010006;64.11257775;35.53024946;44.16925963;70.80315916;42.23891822;3.019145208;39.18195465
1175.022022;81.39846922;81.39846922;62.01656233;60.69705921;64.10085319;46.39507084;70.22987355;36.76973776;50.7847429;71.99554592;46.91039481;2.684850033;42.23359141
1178.359359;78.98199458;78.98199458;63.38269034;63.46030532;66.04917924;48.15004162;75.00472403;37.9970209;57.40022617;72.7978602;50.5720513;2.445933687;45.21870726
1181.696697;82.44822886;82.44822886;64.91835663;66.76732631;67.99750528;49.90501239;74.06425593;39.20017378;63.10368922;73.60015909;54.03298659;2.292541534;50.08605204
1185.034034;85.91446314;85.91446314;66.53191089;70.07434729;68.36793137;51.66002378;70.07631523;40.18818455;63.71207344;74.40247337;57.18198785;2.250190048;55.09965418
1188.371371;88.04068624;88.04068624;68.14546515;71.84703876;68.45813201;53.41499456;66.63801232;41.17619532;64.32045766;75.20478765;60.32145659;2.289315312;57.39700856
1191.708709;89.03289906;89.03289906;68.97201011;72.63332692;68.47917357;55.16996534;63.27023458;42.08642448;64.92884188;75.75495657;63.45431405;2.436255024;59.60329494
1195.046046;90.00678462;90.00678462;69.70084602;73.41961508;67.20167292;56.92493612;60.03227167;42.79497688;65.5372261;75.17487445;66.07864193;2.646721964;60.7320588
1198.383383;89.7897652;89.7897652;70.24285494;71.3321021;65.92415255;59.6896456;56.88039003;43.50352928;66.14561032;74.59480772;68.57011661;2.963654204;61.83544441
1201.720721;89.57274577;89.57274577;69.04367367;68.58375999;64.53576465;62.60920902;53.798268;44.11677413;66.75399455;74.01474099;68.5287193;3.33109147;62.66547365
1205.058058;89.14149943;89.14149943;67.84449241;65.81891459;62.81814638;65.52881306;50.9726885;44.61613531;66.82740105;73.43465886;68.0452126;3.804114158;63.47813154
1208.395395;88.48610077;88.48610077;66.20182778;62.12241598;61.10050839;68.44841709;48.38552225;45.11551983;66.52862369;72.6741738;65.77964857;4.316144793;64.18154662
1211.732733;87.8307021;87.8307021;63.54498653;58.42590035;59.4071658;71.36802113;46.86240089;45.52043692;66.22981707;71.24051082;63.20085645;4.933467557;64.87149683
1215.07007;89.88073237;89.88073237;60.88815711;54.89375408;57.74281205;72.74761424;45.71375626;45.87062918;65.93103971;69.80683243;60.14495108;5.580002287;65.50379188
1218.407407;92.03703739;92.03703739;57.33946192;51.93850836;56.0784583;73.00428273;45.01280017;46.22082144;64.23206546;68.37316945;57.15171183;6.332591707;66.12422897
1221.744745;93.39600395;93.39600395;52.93937146;48.98324563;54.62402713;73.26099183;44.14877276;46.48317392;62.11319896;66.67245838;54.20051051;7.106650163;66.70745757
1225.082082;93.72240117;93.72240117;48.539281;46.53599497;53.27886613;73.51770093;43.22800762;46.72459328;59.99433247;64.96666685;51.60066739;7.988640383;67.2785373
1228.419419;94.04879839;94.04879839;46.06895907;44.77293327;51.93370514;73.77441003;42.23352386;46.96601264;57.13112752;63.26085992;49.08996109;8.884767318;67.8205124
1231.756757;93.81952906;93.81952906;44.3529742;43.00988857;51.00196048;74.03111913;41.22642936;47.13497118;54.07463048;61.55506838;47.03812299;9.894691874;68.3395612
1235.094094;93.53479957;93.53479957;42.6369775;42.0103677;50.13807336;74.28782822;40.19648452;47.30280956;50.76498636;60.58506774;45.04957882;10.91265265;68.8153894
1238.431431;93.19092488;93.19092488;42.12627997;41.45839222;49.30498936;74.54453732;39.16023431;47.46285345;45.66809286;60.03534528;43.31072537;12.05244728;69.22084562
1241.768769;92.75167756;92.75167756;41.71568186;40.90641674;48.95160161;74.66409935;38.12069142;47.58275801;43.70801038;59.48563822;41.65104059;13.19857703;69.52027287
1245.106106;92.31243024;92.31243024;41.45940417;41.18460776;48.59819414;73.93624925;37.11131436;47.70263923;43.41590634;58.93591576;40.10955146;14.46155464;69.5208824
1248.443443;92.65368092;92.65368092;42.22975193;41.62703202;48.35214397;73.0484687;36.1278712;47.81124877;43.12383157;58.38619331;38.67391951;15.7326858;69.15814806
1251.780781;93.12591519;93.12591519;43.00011152;42.09434733;48.40428444;72.16064753;35.21490006;47.89796838;42.83172753;57.83647085;37.30788526;17.08793334;66.98931953
1255.118118;93.52456812;93.52456812;44.00336585;43.17153574;48.45642491;71.27286697;34.44262131;47.98468798;42.53962349;58.16071273;36.22367558;18.44417808;63.04046767
1258.455455;93.77370642;93.77370642;45.46271802;44.24872414;48.66883225;70.35190633;33.78234355;48.05955249;42.34902415;59.19776021;35.22350332;19.80640599;59.759083
1261.792793;94.02284472;94.02284472;46.92207019;45.42876037;49.06485528;70.22946084;33.97872099;48.12321532;43.16562762;60.23482308;37.37431827;21.1508017;57.01080767
1265.13013;94.00628742;94.00628742;48.52215795;46.92831389;49.46085859;70.10697474;34.41181041;48.18687816;43.98223109;61.27187056;39.6984484;22.41870663;54.39233263
1268.467467;93.92468812;93.92468812;50.23956284;48.4278504;50.08167331;69.98452925;35.34641971;48.23910595;44.79883456;62.30891804;42.68736983;23.64513996;51.8574451
1271.804805;93.86495986;93.86495986;51.95697956;50.05822226;50.81449932;70.05385411;35.99080467;48.28624632;45.61543804;64.00481035;45.60712918;24.74140993;49.85633184
1275.142142;93.86235562;93.86235562;53.76317105;51.849884;51.54730561;70.34573329;36.29434508;48.33336335;47.86914654;66.0257451;48.42570793;25.77790681;48.12941997
1278.479479;93.85975139;93.85975139;55.59852024;53.64154574;52.64791519;70.63761247;36.69170051;48.37044555;51.09323754;67.54486778;51.1654127;26.6709835;51.03648941
1281.816817;93.84346784;93.84346784;57.43388126;55.55824116;53.80405712;70.92953226;37.1237408;48.40598752;54.31735781;68.92403116;53.85429014;27.49941845;55.80898439
1285.154154;93.82263397;93.82263397;59.29747697;57.54159626;55.04109172;72.22436792;37.63457875;48.44120277;61.48857048;70.30319454;56.3746699;28.20414248;58.6708523
1288.491491;93.72910444;93.72910444;61.16235069;59.52496838;57.30299023;73.58869088;38.14378985;48.46927696;64.02144615;71.29028404;58.85133329;28.84651245;60.94685958
1291.828829;93.38360952;93.38360952;62.99878856;61.58495319;59.56486903;74.32563809;38.65010523;48.49735115;66.38172288;72.01894688;60.88099289;29.39385554;59.59330711
1295.166166;93.03811459;93.03811459;64.6907633;63.65778334;61.82329676;75.0625853;39.08581391;48.52435185;67.65568283;72.74760971;62.77358397;29.88922715;57.4303937
1298.503504;92.64297453;92.64297453;66.38274987;65.72472675;64.0724954;75.79953251;39.4853172;48.54750197;68.13223974;73.47628794;64.1554417;30.31989835;54.990259
1301.840841;92.22629723;92.22629723;67.95027189;67.70139547;66.32169404;76.07236461;39.23933324;48.57065209;68.60882592;74.20495078;65.21870289;30.7053438;52.50870457
1305.178178;91.84419848;91.84419848;69.30750112;69.67806418;67.57097495;76.2182839;38.56976578;48.59380221;68.60221114;74.85024769;65.8305784;31.04515288;51.35427156
1308.515516;91.62978328;91.62978328;70.66473036;71.45352888;67.71893635;76.36420318;36.78524969;48.61695233;68.16674782;74.41080226;65.93681996;31.34736182;50.31157486
1311.852853;91.41536809;91.41536809;71.01258736;72.67191399;67.86691747;76.51016308;35.04726718;48.64010246;67.73128451;73.97137223;65.72372184;31.61842306;49.43110774
1315.19019;91.40012095;91.40012095;70.62698156;73.89028208;67.77486311;76.65608236;33.34523132;48.66420939;67.29585046;73.53192681;64.99422724;31.8515322;48.57243101
1318.527528;91.49474141;91.49474141;70.24138759;73.45474837;67.56839159;76.80200164;31.97877666;48.68899308;66.33755604;73.09249678;64.14250104;32.05935951;48.3469636
1321.864865;91.5469525;91.5469525;69.45860284;71.15189299;67.36193978;76.94796154;30.99199829;48.71380012;64.31232089;72.65305135;62.93951913;32.23169838;48.34650646
1325.202202;91.2821888;91.2821888;68.56801508;68.8490206;67.06542538;77.09388082;31.67626411;48.7429478;62.28705648;72.10924072;61.71403841;32.38503187;50.95607418
1328.53954;91.0174251;91.0174251;67.67742732;68.13820521;66.75644774;77.20089371;33.26628834;48.77349569;61.52574203;71.48472756;60.4070059;32.50270096;53.53024812
1331.876877;90.8425227;90.8425227;67.50933273;68.19722574;66.44441346;77.26298962;35.9013421;48.80406692;61.79358212;70.8602144;59.20274274;32.60506016;55.87097546
1335.214214;90.7296726;90.7296726;67.34788855;68.25626328;66.09844054;77.32504491;38.18353957;48.84154585;62.06139294;70.23245282;58.14122405;32.67562642;58.13067805
1338.551552;90.59705783;90.59705783;67.26992958;68.68470228;65.75246763;77.38714081;40.29625047;48.87958486;62.32923302;69.59165136;57.68259929;32.73581011;60.03113721
1341.888889;90.18038053;90.18038053;67.52968632;69.16425043;65.40548898;76.66404233;41.54691524;48.91874404;62.59707311;68.9508345;57.59707561;32.7597428;61.87140616
1345.226226;89.76370323;89.76370323;67.78943122;69.60638547;65.05598613;76.12361709;42.43522844;48.96751798;62.92599747;68.31003304;58.47506751;32.77481805;63.51725171
1348.563564;89.03845911;89.03845911;68.14164294;69.63381155;64.70648328;75.58323245;42.69970673;49.01629193;63.30798643;67.66923158;59.55485688;32.75381829;64.64579393
1351.900901;88.04885052;88.04885052;68.62937168;69.66122062;64.36897037;75.04280721;41.34963399;49.06903313;64.32900419;66.98312154;60.19661123;32.72671803;64.4999937
1355.238238;87.05451567;87.05451567;69.11708859;69.47269181;64.04411789;74.50242257;39.18793684;49.13187917;64.62789862;66.29310109;60.57438888;32.664188;62.8038488
1358.575576;85.67427212;85.67427212;69.10327891;68.75578552;63.71928514;73.96203794;36.83206327;49.19470188;64.27310051;65.60306523;60.02278354;32.59802113;58.11243398
1361.912913;84.29402857;84.29402857;68.7727698;68.03887923;63.43395214;73.42161269;35.45987034;49.26585583;63.9183024;64.48820956;59.20175617;32.48850559;54.59537242
1365.25025;81.32872752;81.32872752;68.44224885;67.2626972;63.16660405;72.88122806;36.79898754;49.34678791;63.56350429;63.11092441;58.01373931;32.37676102;52.88908731
1368.587588;76.68451179;76.68451179;66.91344598;66.42589537;62.89925597;72.34080282;37.67679887;49.42774333;63.20873545;61.73363927;56.66897387;32.22641911;51.34068201
1371.924925;72.04029607;72.04029607;65.1221055;65.58909353;62.74397834;71.80041818;38.20460355;49.52286419;58.03878667;60.35635413;55.23036941;32.07355488;49.98859793
1375.262262;70.58998331;70.58998331;63.38534104;65.25075909;62.60234715;50.04821067;38.66603702;49.62622294;53.62025943;57.48066847;53.73806761;31.88080283;46.77840255
1378.5996;69.27571367;69.27571367;63.80780814;65.12720559;62.48469585;10.12294022;39.13179102;49.72955836;50.09961551;54.42658127;52.23935954;31.68371004;41.6958137
1381.936937;70.2555489;70.2555489;64.23027523;65.00366912;62.60167666;5.248675697;39.6683573;49.85571719;45.82728664;52.38036733;50.92242294;31.45183272;40.94031227
1385.274274;74.24349788;74.24349788;64.9160136;65.8469872;62.71863775;2.903732909;40.3174704;49.98717347;40.97552052;51.43253601;49.8828265;31.21408955;43.71917448
1388.611612;78.23144686;78.23144686;66.4732405;66.79393573;62.94835951;1;41.09415831;50.11862976;37.67562296;50.4847201;49.79303624;30.94643051;47.07122204
1391.948949;79.26318312;79.26318312;68.03047922;67.78991775;63.44864376;1.712579947;42.10272726;50.28523128;34.37569614;49.53690418;51.51729621;30.67167378;50.80102032
1395.286286;79.98889608;79.98889608;69.58473591;69.19269734;63.94894773;2.611163323;43.1822538;50.45225287;31.07579858;48.9799459;55.66427879;30.37052069;53.47593147
1398.623624;80.21885675;80.21885675;71.13519405;70.59545992;64.57532357;3.509706087;44.28271319;50.62676558;29.08474955;49.71248837;58.51264669;30.06068614;55.59545806
1401.960961;79.63898084;79.63898084;72.68564036;71.88776956;65.33009827;4.408289463;44.86964092;50.83901392;27.97586643;50.44504623;60.59941176;29.72691889;56.03993749
1405.298298;79.05910493;79.05910493;73.09336294;72.93634092;66.08487298;5.306832227;44.58905008;51.0512856;26.86695403;51.1775887;62.20076106;29.38447017;55.79172386
1408.635636;78.23702746;78.23702746;72.87683391;73.9849293;66.62061433;6.205415603;43.15399127;51.28414035;25.77361272;51.91014656;63.6755225;29.02301608;55.55430153
1411.972973;77.37329015;77.37329015;72.66030488;74.2049845;67.06242789;7.103998979;41.15770115;51.5569944;26.68639393;54.40536645;64.32974345;28.65170735;55.32030083
1415.31031;76.58613965;76.58613965;71.83084888;73.64873858;67.50424146;13.18468661;40.27041227;51.82982511;27.59917515;58.59224493;64.75465842;28.26321166;55.1122879
1418.647648;75.95678331;75.95678331;70.89666658;73.09250968;67.57645719;28.73583222;39.89156181;52.14503548;28.51198563;62.77912341;64.42807967;27.86609316;54.91028705
1421.984985;75.32742697;75.32742697;69.97492127;71.94289394;67.60816743;44.28697783;40.78486189;52.49973174;37.16888978;66.30704929;63.89824283;27.45712562;54.76178554
1425.322322;74.67097695;74.67097695;69.25371795;70.56323597;67.62021653;58.49865508;42.38500521;52.85440467;45.86147276;67.03063165;63.10219991;27.03801016;54.6216788
1428.65966;74.00776558;74.00776558;68.53252647;69.18359501;67.46026519;60.18125509;44.51186509;53.283242;49.12759396;67.75422941;62.38446722;26.60733896;54.64522848
1431.996997;72.83471511;72.83471511;68.04703426;69.341295;67.30031385;61.86385511;46.14147955;53.74458751;50.97343977;68.47781177;61.71170653;26.16915946;54.68362831
1435.334334;70.30947707;70.30947707;68.21271482;69.6236884;67.11093983;63.54645512;47.40145883;54.20593302;52.81928557;69.20140953;61.34073234;25.72411691;55.36722011
1438.671672;67.78423902;67.78423902;68.37839539;70.02357841;66.85416182;65.22905513;47.25755882;54.75546836;53.15441495;69.92500729;61.0429946;25.27180069;56.07959792
1442.009009;62.65754454;62.65754454;68.92219116;71.21457146;66.59740353;66.91161453;47.01947165;55.31790896;54.68529768;70.64858965;61.13137548;24.81402923;57.16709442
1445.346346;56.65131489;56.65131489;69.88704584;72.40556451;66.32001782;68.59421454;46.67650405;55.88336;56.21615113;71.24009514;61.30273035;24.3468724;58.24619616
1448.683684;50.73423485;50.73423485;70.85188869;72.63657653;66.02265544;70.27681455;46.3156092;56.51007019;57.44319298;71.79519058;61.73888192;23.87402569;59.21990615
1452.021021;45.13166133;45.13166133;69.77956234;70.95080806;65.72529306;71.80062124;45.97278692;57.13675704;58.39911661;72.35028602;62.27820004;23.38950592;60.20231568
1455.358358;39.52908782;39.52908782;67.75071207;69.2650396;65.45494748;72.97910323;45.91646034;57.75938329;59.35504024;72.9032569;62.94841103;22.89935493;61.24499853
1458.695696;36.87046545;36.87046545;65.72184997;69.06232136;65.19562556;74.1575446;46.68847681;58.36789076;60.31096388;73.42071066;63.72878422;22.3890254;62.35180577
1462.033033;35.50758346;35.50758346;64.43263958;70.13280637;64.93632336;75.33598597;48.83369635;58.97639823;61.33804031;73.93816442;64.57115727;21.87101159;63.7536905
1465.37037;35.02868685;35.02868685;63.23686636;71.20329138;65.18221576;76.51442735;50.38434302;59.52182629;62.38958558;74.45561818;65.53036785;21.3325846;65.25538431
1468.707708;38.93069614;38.93069614;62.31770075;73.31207148;65.47746807;77.69286872;51.65169452;59.97325365;63.44116011;74.97307194;66.51667694;20.78829175;67.08969657
1472.045045;42.83270542;42.83270542;64.12197522;75.78108266;66.16896033;78.87131009;52.86043335;60.42468102;64.5580922;75.75489499;67.62344951;20.21097413;68.7431473
1475.382382;46.77703204;46.77703204;65.92624968;78.25009383;69.99022172;80.04979208;54.09359619;60.68166603;65.69466374;76.40836684;68.76108747;19.6267348;69.93876454
1478.71972;50.74501523;50.74501523;68.05509286;79.95564924;73.81148311;81.22823345;55.39412267;60.79729995;66.83126455;77.0106183;69.99470415;19.00360484;71.02795108
1482.057057;53.74030141;53.74030141;70.94286449;81.61827907;76.58301329;82.40667482;56.85702932;60.91291054;67.9297572;77.61288515;71.29652197;18.37513694;71.90634028
1485.394394;49.24626312;49.24626312;73.83063612;82.90095895;77.05844997;83.5851162;58.43877045;60.70409271;68.99400519;78.2151366;72.68319721;17.68988756;72.73397299
1488.731732;44.75222484;44.75222484;76.61293593;82.04955936;77.53388664;84.81050516;60.7958987;60.38909237;70.05822391;78.76231882;74.23309137;17.00023878;73.48150909
1492.069069;36.72930873;36.72930873;79.2926513;81.19814276;76.69954054;86.21860797;62.95914828;60.07409203;70.77452272;79.25655637;75.87292953;16.24559631;74.17204111
1495.406406;26.23858966;26.23858966;81.97236667;79.6719628;74.64693355;87.6267514;63.74584539;59.48588759;71.41173685;79.75079391;77.7360774;15.48673042;74.79012324
1498.743744;17.31533321;17.31533321;81.69689507;76.9223957;72.59430685;89.03485421;63.41755488;58.87738012;72.04892171;80.25105104;79.61260156;14.63870352;74.14602565
1502.081081;32.10824539;32.10824539;80.23924692;74.17284562;70.87629417;90.44299763;61.88399545;58.25652747;72.68613583;80.87611844;80.96583608;13.78305099;72.20145932
1505.418418;46.90115758;46.90115758;78.78158694;72.56331554;69.28875098;91.85110044;60.25737241;57.53392631;73.31225703;81.50120123;82.14448698;12.84034915;70.50492654
1508.755756;58.38511345;58.38511345;76.80536016;71.85005018;67.70118808;92.75939011;59.05359919;56.81130181;73.93205614;82.12626862;82.79442854;11.88943512;69.01556168
1512.093093;66.99904852;66.99904852;74.78503;71.13680184;67.70461941;93.18374597;63.04300371;56.10779016;74.55182598;82.73349278;83.36703363;10.88508313;67.09336755
1515.43043;75.53062448;75.53062448;72.98760712;71.92622052;67.84483073;93.60810183;65.99595953;55.45202564;75.29320828;83.31322081;83.84522313;9.875979791;64.87924052
1518.767768;75.03582019;75.03582019;72.73676099;73.17929656;68.18261972;94.0324983;67.26269077;54.79626111;76.12994878;83.89293345;84.33868518;8.845994005;62.1620092
1522.105105;74.5410159;74.5410159;72.48590304;74.43235559;69.93975748;94.45685415;68.27669673;54.26947917;76.96668928;84.36152231;84.84028319;7.826566761;59.1733332
1525.442442;75.33140903;75.33140903;73.2616232;76.36211754;71.69689523;94.88125062;69.17271177;53.89410649;77.80342979;84.77893696;85.48946881;6.841748073;57.0253392
1528.77978;77.49986714;77.49986714;76.09049959;78.31382715;73.53441292;94.96860726;69.95166096;53.51875714;78.40754074;85.19633621;86.17775829;5.902331115;55.23441376
1532.117117;79.66832525;79.66832525;78.91936415;80.28995143;75.53769943;94.432162;70.71262265;53.44743983;78.83559902;85.60648425;87.10124751;5.075362631;52.44568839
1535.454454;81.5504475;81.5504475;81.25703276;82.38285775;77.54098595;94.01946181;71.4333774;53.54914168;79.26365729;85.3712584;88.04569805;4.360607987;49.33183892
1538.791792;83.4194188;83.4194188;83.17740551;84.47576407;79.20950068;93.72132837;72.13775732;53.65084352;79.69174483;85.13601716;89.05198189;3.866702849;44.99089874
1542.129129;84.93484646;84.93484646;85.09777826;86.45547824;80.57860212;93.42315431;72.83037005;54.058351;80.1198031;84.90079131;89.95023041;3.590772948;40.35567069
1545.466466;85.98088009;85.98088009;86.10369512;88.24834795;81.94772328;93.12502087;73.51248446;54.53540219;80.54789064;84.66556546;90.71918763;3.656939812;37.96550287
1548.803804;87.02691373;87.02691373;86.80158648;90.04121767;82.57017478;92.82688743;74.18975021;55.01247671;80.97594891;84.11713621;91.06498519;4.034876962;35.94413689
1552.141141;86.9635996;86.9635996;87.49947783;91.34844832;82.91545749;92.52875398;74.85169735;55.55538439;80.94887514;83.48203104;91.19021492;4.811927005;33.8585911
1555.478478;86.78130328;86.78130328;87.79791822;92.30635367;83.26072047;91.78413109;75.41823453;56.09882882;80.73090933;82.84692586;90.81385946;6.023637033;31.76679772
1558.815816;86.36457042;86.36457042;88.07770903;93.26424201;82.72734556;90.39714657;75.88345334;56.41641955;80.51291426;82.09124416;90.34293467;7.686138151;31.6008556
1562.153153;85.55986239;85.55986239;88.30305401;93.32860484;82.12845982;89.01016205;75.97384452;55.6036916;80.29494845;81.33291444;89.70296126;9.915808958;31.53681432
1565.49049;84.75515435;84.75515435;88.24204058;93.14968877;81.45538631;87.62317753;75.92911147;54.79096365;80.07695337;80.49055681;89.10261703;12.62219794;33.27297983
1568.827828;83.26334626;83.26334626;88.18101532;92.97075568;80.30683669;86.23619301;75.52397623;53.3321793;79.84809951;79.45464859;88.61454906;15.94684823;35.09154151
1572.165165;81.65045788;81.65045788;87.7513298;91.71056791;79.15826735;84.84920849;75.09682712;50.64100104;78.67104903;78.41875576;88.17133779;19.69647983;38.03469737
1575.502503;80.7802552;80.7802552;86.6860562;90.43986568;77.91561246;83.46222398;74.63452884;47.94982278;77.49396927;77.38284754;87.78079885;23.79730028;40.98290948
1578.83984;81.4616962;81.4616962;85.6207826;89.03477222;76.48731069;82.07523946;74.78357877;46.93791511;76.34425597;76.39113942;87.28549179;28.09145937;43.96803918
1582.177177;82.1431372;82.1431372;84.02971196;87.07392625;75.05900891;80.68825494;75.21228739;47.4678942;75.19890375;75.40090926;86.73674365;32.26055839;46.82681792
1585.514515;81.60171516;81.60171516;82.04916596;85.11308027;73.60114641;79.30127042;76.58873707;47.99784995;72.76103506;74.4106791;85.4422418;36.37463568;49.08149197
1588.851852;80.74926285;80.74926285;80.06861996;83.07014319;72.11788416;77.89028415;77.67766319;49.07045668;71.0110743;73.42043354;83.97461694;40.33573142;51.14211665
1592.189189;79.22955082;79.22955082;78.11291244;80.90360158;70.63462191;76.41245036;78.02605362;50.37703832;69.40974124;72.29831125;81.67984033;44.24497299;52.53545423
1595.526527;75.91262591;75.91262591;76.16415118;78.73705996;69.31805535;74.93461657;78.26806083;51.68361996;67.9309865;71.00436124;79.6194947;48.08699184;53.56428433
1598.863864;72.59570099;72.59570099;74.21537807;76.70419499;68.06033415;73.45678277;78.43591346;53.36244715;66.45220249;69.71041124;78.20720719;51.91205836;53.644658
1602.201201;62.09104271;62.09104271;72.23601543;74.75917176;66.80261296;71.97894898;78.55960013;55.09539242;65.02086343;68.41644583;77.00252122;55.51211062;53.0981669
1605.538539;49.11675332;49.11675332;70.25632144;72.81414852;66.21425786;70.5011558;78.67826802;56.86201271;63.69416085;67.1890808;76.03686594;59.07204042;51.27878791
1608.875876;42.04339389;42.04339389;68.88503403;71.69306477;65.66605328;69.02332201;78.79947365;59.26215754;62.36742899;65.97286201;75.22234734;62.04462199;48.81280397
1612.213213;56.16267777;56.16267777;70.04903436;70.76802988;65.25936156;67.54548822;78.94293771;61.66230237;61.0407264;64.75664322;74.48332021;64.95256181;45.30207313
1615.550551;70.28196166;70.28196166;71.21304652;69.87695434;65.68847526;66.06765443;79.10962425;64.04699823;60.09361272;64.05401395;73.8640903;67.09213306;41.61697768
1618.887888;77.04256505;77.04256505;72.45485198;71.74772979;66.11760867;63.90700936;79.32528287;66.37934961;59.17032395;63.73024934;73.27002422;69.1899394;37.70509882
1622.225225;80.5174801;80.5174801;73.81293323;73.61850523;66.75528424;60.76322652;79.55745101;68.71170099;58.37131112;63.40648472;72.77329497;70.69881373;33.41082857
1625.562563;83.75914532;83.75914532;75.17100264;75.49494624;67.78687277;59.66093284;79.82463718;70.7963554;58.0533626;63.0827201;72.30220361;72.19718818;28.71373412
1628.8999;85.81909372;85.81909372;76.32237665;77.39188876;68.81846131;59.11997964;80.09273778;72.51753891;57.73541409;62.75895548;71.90026152;73.51430765;25.33503386
1632.237237;87.87904211;87.87904211;77.34062399;79.28883128;69.84464648;58.84893447;80.36227385;74.23872242;57.41746558;62.43519086;71.5423433;74.8401086;23.082507
1635.574575;90.54357152;90.54357152;78.35885951;80.48242743;70.86637486;58.57784868;80.59392096;75.94564714;57.09954633;62.8749134;71.23356116;76.24058189;21.46246911
1638.911912;93.5505927;93.5505927;79.1161786;80.70821624;71.88810324;58.34855275;80.80858717;77.64218698;56.78159782;63.98698252;70.99003327;77.67689558;20.27894533
1642.249249;96.26865092;96.26865092;79.81449597;80.93398805;72.71150458;58.6097698;80.89789733;79.33875015;56.84683829;65.09906703;70.77837016;79.30678253;19.38857349
1645.586587;96.69314091;96.69314091;80.49825815;80.80704883;73.46838936;58.87098684;80.93529007;81.10604721;57.05532096;66.21115153;70.66199389;80.96130608;18.66025116
1648.923924;97.11763091;97.11763091;80.56217078;80.46868036;74.22527413;59.13220388;80.84975817;82.89602765;57.26380363;67.32323604;70.56917987;82.71114981;17.97948533
1652.261261;97.3332567;97.3332567;80.62608341;80.13031188;74.77653535;59.78285037;80.63690666;84.68600809;57.4722863;68.77725171;70.59550963;84.43066705;17.31944322
1655.598599;97.40096676;97.40096676;80.52185411;79.6909671;75.31768006;60.54176873;80.33691413;86.47521842;57.68079824;70.46530778;70.66676015;86.06301767;17.64877857
1658.935936;97.46755124;97.46755124;79.84598486;79.23088262;75.83368139;61.32700373;79.82144727;88.26435874;57.88928092;72.40592488;70.85633445;87.62362886;18.31024751
1662.273273;97.51616359;97.51616359;79.17012744;78.77979838;76.21207448;62.28268772;79.24271758;89.88953459;59.14840152;74.09336514;71.15308561;89.02498203;21.20218974
1665.610611;97.56477594;97.56477594;78.61122032;78.58505957;76.59046757;64.65138859;78.50525129;90.21244611;60.94115346;75.49171115;71.56716118;90.33388931;24.64820053
1668.947948;97.56901539;97.56901539;78.20443258;78.39032075;76.91492564;68.18309823;77.72143218;90.53538097;62.75374975;76.89004176;72.19193892;91.47837662;27.97524387
1672.285285;97.53429228;97.53429228;77.79764485;78.38149064;77.14182739;70.17142615;76.89008709;90.48425001;64.57735116;78.05129908;72.9174232;92.51798241;31.28185441
1675.622623;97.50066014;97.50066014;77.62672206;78.96694908;77.36872914;71.94235748;76.04979254;89.50039319;66.40095257;78.86586808;73.95290681;93.40812617;34.53370501
1678.95996;97.64823335;97.64823335;77.58731656;79.55239051;77.50612046;73.71328881;75.20674405;88.51651304;68.29339453;79.68043707;75.05887218;94.19180463;37.77984827
1682.297297;97.79580656;97.79580656;77.54791107;79.97540214;77.57242011;75.48422015;74.35954514;87.74462452;70.42756868;80.49499067;76.47969284;94.85142022;40.97966794
1685.634635;97.92797852;97.92797852;77.56069123;80.19389208;77.63873947;77.25515148;73.49533342;87.21795926;72.51819065;81.30955967;77.96405087;95.40691685;44.17692484
1688.971972;98.04343285;98.04343285;77.58272517;80.41236501;77.55417883;79.02608282;72.60526932;86.691294;74.38531497;81.10064451;79.61171749;95.86404307;47.32420101
1692.309309;98.15888719;98.15888719;77.5983217;80.07564686;77.4224078;80.79701415;71.61074302;87.03117139;75.30951108;80.77360067;81.19479612;96.23329875;50.46676725
1695.646647;98.04848722;98.04848722;77.5068844;79.43603381;77.29063676;81.70128322;70.57036366;87.85629118;75.52841349;80.44655684;82.70848204;96.53451049;53.53865674
